agent,result
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
forward_checking,"[0, 2, 4, 7, 9, 11, 5, 10, 1, 6, 8, 3]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
backtracking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
forward_checking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
forward_checking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
forward_checking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
forward_checking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
forward_checking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
forward_checking,"[0, 2, 4, 1, 9, 11, 13, 3, 12, 8, 5, 14, 6, 10, 7]"
